Date,Total Transactions,Traded Shares,TotalTraded Amount,Maximum Price,Minimum Price,Closing Price
2012-04-02,1,20.00,2220.00,111.00,111.00,111.00
2012-04-30,2,30.00,3330.00,111.00,111.00,111.00
2012-12-10,7,140.00,14780.00,109.00,103.00,103.00
2013-01-23,4,240.00,24720.00,103.00,103.00,103.00
2013-02-10,1,4000.00,412000.00,103.00,103.00,103.00
2013-02-12,2,500.00,51500.00,103.00,103.00,103.00
2013-02-21,1,1000.00,103000.00,103.00,103.00,103.00
2013-09-30,3,30.00,3090.00,103.00,103.00,103.00
2014-03-26,3,370.00,39450.00,107.00,105.00,107.00
2014-03-27,4,580.00,65320.00,113.00,107.00,113.00
2014-03-31,5,190.00,21970.00,117.00,115.00,115.00
2014-04-01,3,520.00,61880.00,121.00,117.00,121.00
2014-04-02,5,50.00,5930.00,119.00,117.00,117.00
2014-04-06,3,30.00,3390.00,115.00,111.00,111.00
2014-04-07,2,20.00,2160.00,109.00,107.00,107.00
2014-04-09,3,160.00,17440.00,109.00,109.00,109.00
2014-04-16,1,110.00,12100.00,110.00,110.00,110.00
2014-04-17,8,3380.00,358720.00,108.00,104.00,106.00
2014-04-20,12,1640.00,174190.00,109.00,106.00,109.00
2014-04-21,4,1510.00,165590.00,111.00,107.00,111.00
2014-04-22,10,1500.00,164880.00,110.00,109.00,110.00
2014-04-27,5,1190.00,139780.00,118.00,112.00,116.00
2014-04-28,6,1010.00,117120.00,116.00,114.00,116.00
2014-04-29,2,210.00,24370.00,117.00,115.00,117.00
2014-04-30,1,50.00,5950.00,119.00,119.00,119.00
2014-05-06,1,120.00,14520.00,121.00,121.00,121.00
2014-05-11,4,240.00,29040.00,121.00,121.00,121.00
2014-05-13,3,160.00,19360.00,121.00,121.00,121.00
2014-05-18,2,300.00,36900.00,123.00,123.00,123.00
2014-05-15,7,130.00,15850.00,123.00,121.00,123.00
2014-05-25,1,10.00,1210.00,121.00,121.00,121.00
2014-05-26,3,30.00,3630.00,121.00,121.00,121.00
2014-05-27,6,130.00,15730.00,121.00,121.00,121.00
2014-05-28,3,30.00,3550.00,119.00,117.00,119.00
2014-06-01,3,30.00,3510.00,117.00,117.00,117.00
2014-06-03,1,10.00,1150.00,115.00,115.00,115.00
2014-06-08,8,1077.00,128251.00,121.00,117.00,117.00
2014-06-05,1,350.00,41650.00,119.00,119.00,119.00
2014-06-04,2,300.00,35100.00,117.00,117.00,117.00
2014-06-09,3,930.00,112530.00,123.00,119.00,123.00
2014-07-01,19,195560.00,25789265.00,125.00,125.00,128.25
2014-07-06,2,500.00,64400.00,129.00,127.00,129.00
2014-07-07,1,11.00,1441.00,131.00,131.00,131.00
2014-07-08,2,320.00,42880.00,135.00,133.00,135.00
2014-07-13,3,221.00,30939.00,141.00,137.00,141.00
2014-07-15,2,170.00,24330.00,145.00,143.00,145.00
2014-07-16,4,150.00,22290.00,149.00,147.00,149.00
2014-07-17,12,290.00,46550.00,163.00,151.00,163.00
2014-07-24,1,10.00,1660.00,166.00,166.00,166.00
2014-07-27,1,10.00,1690.00,169.00,169.00,169.00
2014-07-28,1,10.00,1690.00,169.00,169.00,169.00
2014-07-31,4,40.00,7060.00,181.00,172.00,181.00
2014-08-03,4,17270.00,3147710.00,187.00,181.00,181.00
2014-08-04,6,17310.00,3155070.00,187.00,181.00,184.00
2014-08-05,3,590.00,113240.00,193.00,187.00,193.00
2014-08-06,18,2071.00,437942.00,212.00,196.00,212.00
2014-08-07,4,430.00,93640.00,220.00,215.00,220.00
2014-08-14,1,100.00,21800.00,218.00,218.00,218.00
2014-08-18,13,3811.00,853654.00,230.00,214.00,214.00
2014-08-19,6,1170.00,247840.00,212.00,208.00,212.00
2014-08-20,1,100.00,21600.00,216.00,216.00,216.00
2014-08-28,3,250.00,53000.00,212.00,212.00,212.00
2014-08-31,1,30.00,6240.00,208.00,208.00,208.00
2014-09-18,1,30.00,6120.00,204.00,204.00,204.00
2014-09-24,4,40.00,7790.00,200.00,190.00,190.00
2014-10-09,8,590.00,104000.00,187.00,172.00,172.00
2014-10-20,4,330.00,54000.00,169.00,160.00,160.00
2014-10-21,20,6790.00,1015540.00,157.00,146.00,150.00
2014-10-27,5,150.00,21930.00,147.00,145.00,147.00
2014-10-30,2,1060.00,160260.00,152.00,151.00,151.00
2014-10-28,3,70.00,10640.00,154.00,149.00,154.00
2014-11-02,6,3700.00,547100.00,149.00,147.00,147.00
2014-11-04,2,60.00,8640.00,145.00,143.00,143.00
2014-11-05,2,61.00,8745.00,145.00,143.00,145.00
2014-11-11,9,300.00,43000.00,147.00,141.00,147.00
2014-11-12,2,20.00,3000.00,151.00,149.00,151.00
2014-11-13,6,1180.00,185690.00,158.00,150.00,155.00
2014-11-16,3,660.00,101130.00,158.00,152.00,152.00
2014-11-18,2,510.00,75990.00,149.00,149.00,149.00
2014-11-20,2,20.00,3050.00,154.00,151.00,154.00
2014-11-23,10,600.00,89000.00,151.00,146.00,146.00
2014-11-25,8,240.00,34440.00,144.00,142.00,142.00
2014-11-30,1,60.00,8640.00,144.00,144.00,144.00
2014-12-02,11,360.00,52880.00,148.00,146.00,148.00
2014-12-08,6,2080.00,309760.00,149.00,147.00,149.00
2014-12-09,2,210.00,31290.00,149.00,149.00,149.00
2014-12-22,1,10.00,1510.00,151.00,151.00,151.00
2014-12-24,2,120.00,17660.00,148.00,147.00,147.00
2014-12-28,1,1000.00,146000.00,146.00,146.00,146.00
2014-12-29,2,271.00,39586.00,148.00,146.00,146.00
2014-12-31,5,300.00,44350.00,148.00,147.00,148.00
2015-01-01,11,2430.00,387570.00,162.00,150.00,162.00
2015-01-05,12,490.00,78730.00,164.00,157.00,157.00
2015-01-06,1,250.00,38750.00,155.00,155.00,155.00
2015-01-07,4,1100.00,175400.00,164.00,157.00,164.00
2015-01-08,5,1790.00,298550.00,168.00,165.00,165.00
2015-01-11,1,110.00,17820.00,162.00,162.00,162.00
2015-01-13,7,2220.00,372910.00,171.00,165.00,171.00
2015-01-18,2,400.00,70200.00,177.00,174.00,177.00
2015-01-19,5,340.00,63750.00,192.00,180.00,192.00
2015-01-20,6,510.00,102160.00,211.00,195.00,211.00
2015-01-22,11,1390.00,319930.00,232.00,215.00,232.00
2015-01-25,16,4130.00,1028000.00,255.00,236.00,255.00
2015-01-26,17,4930.00,1379650.00,280.00,260.00,280.00
2015-01-27,13,2380.00,668290.00,283.00,272.00,272.00
2015-01-28,8,3180.00,856060.00,277.00,265.00,277.00
2015-02-01,8,1580.00,452610.00,297.00,282.00,297.00
2015-02-02,13,2280.00,713570.00,326.00,302.00,315.00
2015-02-03,1,1000.00,309000.00,309.00,309.00,309.00
2015-02-04,10,2160.00,655200.00,327.00,303.00,327.00
2015-02-05,3,60.00,19020.00,321.00,315.00,315.00
2015-02-08,3,190.00,58710.00,309.00,309.00,309.00
2015-02-09,3,1560.00,474780.00,305.00,303.00,305.00
2015-02-10,1,130.00,38870.00,299.00,299.00,299.00
2015-02-11,11,3331.00,1012594.00,314.00,294.00,314.00
2015-02-12,13,7960.00,2396580.00,314.00,296.00,300.00
2015-02-15,6,2810.00,854160.00,310.00,302.00,309.00
2015-02-16,6,3010.00,935440.00,314.00,304.00,310.00
2015-02-18,3,1130.00,337160.00,304.00,298.00,298.00
2015-02-23,1,500.00,147000.00,294.00,294.00,294.00
2015-02-25,2,200.00,58000.00,290.00,290.00,290.00
2015-02-26,3,720.00,209140.00,292.00,287.00,292.00
2015-03-03,2,150.00,43200.00,288.00,288.00,288.00
2015-03-10,4,100.00,28160.00,283.00,281.00,281.00
2015-03-11,1,200.00,57000.00,285.00,285.00,285.00
2015-03-12,15,4140.00,1225240.00,311.00,288.00,296.00
2015-03-15,2,160.00,46110.00,291.00,286.00,286.00
2015-03-16,4,1910.00,532620.00,282.00,278.00,278.00
2015-03-17,3,380.00,107010.00,283.00,278.00,283.00
2015-03-18,8,4100.00,1160100.00,289.00,280.00,285.00
2015-03-19,3,860.00,240580.00,280.00,278.00,278.00
2015-03-22,3,1500.00,418500.00,283.00,278.00,279.00
2015-03-23,1,11.00,3124.00,284.00,284.00,284.00
2015-03-24,5,400.00,110690.00,279.00,275.00,275.00
2015-03-26,11,3650.00,958350.00,270.00,260.00,265.00
2015-03-29,1,100.00,26000.00,260.00,260.00,260.00
