Date,Total Transactions,Traded Shares,TotalTraded Amount,Maximum Price,Minimum Price,Closing Price
2015-06-24,2,16080.00,164016.00,10.20,10.20,10.20
2015-07-07,3,15000.00,150000.00,10.00,10.00,10.00
2015-07-08,1,5000.00,50000.00,10.00,10.00,10.00
2015-07-09,3,10000.00,100000.00,10.00,10.00,10.00
2015-07-12,4,12500.00,125500.00,10.10,10.00,10.00
2015-07-13,1,5000.00,50000.00,10.00,10.00,10.00
2015-07-15,1,1000.00,10000.00,10.00,10.00,10.00
2015-07-23,1,5000.00,51000.00,10.20,10.20,10.20
2015-07-29,4,8900.00,90860.00,10.40,10.20,10.20
2015-07-30,4,13716.00,140824.80,10.40,10.20,10.30
2015-08-02,3,8000.00,82400.00,10.30,10.30,10.30
2015-08-05,6,28216.00,291285.60,10.35,10.20,10.35
2015-08-09,1,5000.00,52000.00,10.40,10.40,10.40
2015-08-12,1,4900.00,50960.00,10.40,10.40,10.40
2015-08-13,4,2000.00,20380.00,10.19,10.19,10.19
2015-08-31,1,2500.00,25000.00,10.00,10.00,10.00
2015-09-01,1,500.00,5000.00,10.00,10.00,10.00
2015-09-07,7,18329.00,185643.20,10.30,10.06,10.30
2015-09-08,3,2000.00,20400.00,10.20,10.20,10.20
2015-09-10,3,5000.00,51000.00,10.20,10.20,10.20
2015-09-14,1,1000.00,10200.00,10.20,10.20,10.20
2015-09-15,1,2000.00,20400.00,10.20,10.20,10.20
2015-09-22,2,5000.00,50500.00,10.10,10.10,10.10
2015-09-29,7,27500.00,275000.00,10.00,10.00,10.00
2015-09-30,1,500.00,5075.00,10.15,10.15,10.15
2015-10-01,7,9500.00,95000.00,10.00,10.00,10.00
2015-10-05,1,2500.00,25000.00,10.00,10.00,10.00
2015-10-15,1,4000.00,39200.00,9.80,9.80,9.80
2015-11-01,8,40000.00,400000.00,10.00,10.00,10.00
2015-11-02,2,17480.00,168008.00,9.80,9.60,9.60
2015-11-10,1,5000.00,48950.00,9.79,9.79,9.79
2015-11-22,8,8500.00,84150.00,9.90,9.90,9.90
2015-11-25,2,6000.00,59400.00,9.90,9.90,9.90
2015-12-09,2,5000.00,49500.00,9.90,9.90,9.90
2015-12-10,2,10000.00,99500.00,9.95,9.95,9.95
2015-12-13,1,5000.00,48750.00,9.75,9.75,9.75
2015-12-14,1,3216.00,31356.00,9.75,9.75,9.75
2015-12-15,1,1000.00,9560.00,9.56,9.56,9.56
2015-12-16,1,1100.00,10307.00,9.37,9.37,9.37
2015-12-20,1,2020.00,18927.40,9.37,9.37,9.37
2015-12-21,5,9200.00,86151.00,9.59,9.30,9.59
2015-12-24,7,7700.00,75306.00,9.78,9.78,9.78
2015-12-27,2,7020.00,70009.60,9.98,9.97,9.98
2015-12-28,4,20000.00,198000.00,9.90,9.90,9.90
2015-12-29,1,1500.00,15000.00,10.00,10.00,10.00
2016-01-03,4,8200.00,81518.00,9.95,9.94,9.94
2016-01-04,1,3300.00,32835.00,9.95,9.95,9.95
2016-01-05,2,5600.00,55720.00,9.95,9.95,9.95
2016-01-10,4,11000.00,108560.00,9.96,9.76,9.96
2016-01-13,2,2750.00,27362.50,9.95,9.95,9.95
2016-01-14,1,500.00,5000.00,10.00,10.00,10.00
2016-02-15,1,500.00,5100.00,10.20,10.20,10.20
2016-02-16,3,7000.00,73220.00,10.61,10.40,10.61
2016-02-17,2,9800.00,106420.00,10.90,10.82,10.90
2016-02-18,4,38500.00,422900.00,11.20,10.95,11.20
