Date,Total Transactions,Traded Shares,TotalTraded Amount,Maximum Price,Minimum Price,Closing Price
2012-11-08,1,50.00,7500.00,150.00,150.00,150.00
2012-11-20,1,50.00,7650.00,153.00,153.00,153.00
2012-11-26,1,100.00,15600.00,156.00,156.00,156.00
2013-01-20,2,20.00,2960.00,149.00,147.00,147.00
2013-01-21,3,30.00,4140.00,140.00,136.00,136.00
2013-01-22,2,70.00,9000.00,130.00,128.00,128.00
2013-01-23,2,320.00,38440.00,122.00,120.00,120.00
2013-01-24,1,50.00,5800.00,116.00,116.00,116.00
2013-01-27,4,11297.00,1242784.00,114.00,110.00,110.00
2013-01-31,2,11370.00,1250460.00,110.00,108.00,110.00
2013-02-04,1,11250.00,1248750.00,111.00,111.00,111.00
2013-02-05,2,197.00,21339.00,109.00,107.00,107.00
2013-02-13,1,11081.00,1207829.00,109.00,109.00,109.00
2013-02-14,1,11025.00,1212750.00,110.00,110.00,110.00
2013-03-19,1,7875.00,866250.00,110.00,110.00,110.00
2013-03-21,2,246.00,26814.00,109.00,109.00,109.00
2013-06-10,1,1350.00,149850.00,111.00,111.00,111.00
2013-06-11,1,1350.00,151200.00,112.00,112.00,112.00
2013-06-19,1,37.00,4070.00,110.00,110.00,110.00
2013-07-02,1,2250.00,249750.00,111.00,111.00,111.00
2013-07-22,1,2250.00,252000.00,112.00,112.00,112.00
2013-07-23,1,2250.00,252000.00,112.00,112.00,112.00
2013-08-08,1,123.00,13530.00,110.00,110.00,110.00
2013-09-04,2,235.00,26320.00,112.00,112.00,112.00
2013-09-05,2,190.00,21280.00,112.00,112.00,112.00
2013-09-11,2,5067.00,567370.00,112.00,110.00,110.00
2013-09-16,1,250.00,27000.00,108.00,108.00,108.00
2013-09-17,3,22130.00,2411930.00,110.00,106.00,110.00
2013-09-24,2,10631.00,1190672.00,112.00,112.00,112.00
2013-12-08,3,372.00,43016.00,118.00,114.00,118.00
2013-12-09,2,22476.00,2719596.00,122.00,120.00,122.00
2013-12-10,2,240.00,30000.00,126.00,124.00,126.00
2013-12-11,1,123.00,15744.00,128.00,128.00,128.00
2014-05-06,1,89538.00,11281788.00,126.00,126.00,126.00
2014-05-08,1,56.00,7168.00,128.00,128.00,128.00
2014-05-11,4,6604.00,858710.00,132.00,130.00,132.00
2014-05-13,2,12138.00,1561066.00,130.00,128.00,128.00
2014-05-19,5,50208.00,6522564.00,132.00,128.00,128.00
2014-05-18,3,12939.00,1713858.00,134.00,130.00,134.00
2014-06-01,1,56.00,7280.00,130.00,130.00,130.00
2014-06-03,1,450.00,58500.00,130.00,130.00,130.00
2014-06-18,1,225.00,28800.00,128.00,128.00,130.00
2014-06-30,10,2250.00,288000.00,128.00,128.00,128.00
2014-07-07,1,78.00,10140.00,130.00,130.00,130.00
2014-07-08,2,358.00,47502.00,134.00,132.00,134.00
2014-07-22,1,11238.00,1483416.00,132.00,132.00,132.00
2014-08-12,1,56.00,7504.00,134.00,134.00,134.00
2014-08-18,1,15.00,2025.00,135.00,135.00,135.00
2014-08-24,2,112.00,15120.00,135.00,135.00,135.00
2014-08-25,3,224.00,31136.00,140.00,137.00,140.00
2014-09-04,3,5624.00,787360.00,140.00,140.00,140.00
2014-10-09,5,3864.00,533232.00,138.00,138.00,138.00
2014-10-12,1,306.00,42840.00,140.00,140.00,140.00
2014-10-14,2,4500.00,634500.00,142.00,140.00,142.00
2014-10-15,4,310.00,43400.00,140.00,140.00,140.00
2014-11-25,1,100.00,13800.00,138.00,138.00,138.00
2014-12-08,9,27306.00,4088472.00,150.00,140.00,150.00
2014-12-10,1,100.00,15000.00,150.00,150.00,150.00
2014-12-16,2,224.00,33600.00,150.00,150.00,150.00
2014-12-18,1,56.00,8568.00,153.00,153.00,153.00
2014-12-22,2,270.00,40500.00,150.00,150.00,150.00
2015-01-14,3,76.00,11826.00,156.00,153.00,156.00
2015-02-16,1,56.00,8568.00,153.00,153.00,153.00
2015-02-18,1,50.00,7800.00,156.00,156.00,156.00
2015-02-26,1,67.00,10251.00,153.00,153.00,153.00
2015-03-10,1,78.00,11700.00,150.00,150.00,150.00
2015-03-12,1,78.00,11934.00,153.00,153.00,153.00
