Date,Total Transactions,Traded Shares,TotalTraded Amount,Maximum Price,Minimum Price,Closing Price
2014-03-04,1,447.00,45594.00,102.00,102.00,102.00
2014-03-27,3,798.00,85178.00,108.00,104.00,108.00
2014-04-01,1,233.00,25630.00,110.00,110.00,110.00
2014-07-03,4,40.00,4600.00,118.00,112.00,118.00
2014-07-06,4,468.00,58420.00,126.00,120.00,126.00
2014-07-07,6,60.00,7980.00,138.00,128.00,138.00
2014-07-08,6,60.00,8700.00,150.00,140.00,150.00
2014-07-13,3,70.00,11040.00,159.00,153.00,159.00
2014-07-14,1,50.00,8100.00,162.00,162.00,162.00
2014-08-03,1,55.00,9075.00,165.00,165.00,165.00
2014-08-06,5,167.00,28716.00,180.00,168.00,180.00
2014-08-18,3,104.00,19233.00,189.00,183.00,189.00
2014-08-19,7,374.00,76978.00,207.00,192.00,207.00
2014-08-20,5,166.00,36808.00,226.00,211.00,226.00
2014-08-21,5,250.00,54580.00,222.00,218.00,218.00
2014-08-24,7,799.00,186065.00,239.00,222.00,235.00
2014-08-25,2,102.00,23342.00,231.00,227.00,227.00
2014-08-26,4,796.00,173166.00,223.00,214.00,214.00
2014-08-28,1,100.00,21800.00,218.00,218.00,218.00
2014-09-04,1,869.00,192918.00,222.00,222.00,222.00
2014-09-09,1,100.00,22600.00,226.00,226.00,226.00
2014-09-28,2,20.00,4440.00,222.00,222.00,222.00
2014-09-30,1,20.00,4360.00,218.00,218.00,218.00
2014-10-19,2,836.00,178904.00,214.00,214.00,214.00
2014-10-20,4,476.00,99960.00,210.00,210.00,210.00
2014-10-21,2,137.00,28770.00,210.00,210.00,210.00
2014-11-16,1,314.00,65940.00,210.00,210.00,210.00
2014-12-09,6,240.00,47870.00,206.00,192.00,192.00
2014-12-16,1,447.00,84483.00,189.00,189.00,189.00
2014-12-21,1,233.00,44736.00,192.00,192.00,192.00
2015-01-19,1,439.00,74630.00,170.00,170.00,170.00
2015-01-26,1,447.00,77331.00,173.00,173.00,173.00
2015-07-06,1,99.00,17424.00,176.00,176.00,176.00
2015-08-05,1,103.00,18437.00,179.00,179.00,179.00
2015-08-18,5,1093.00,207164.00,194.00,182.00,194.00
2015-09-24,3,949.00,193450.00,204.00,197.00,204.00
2015-10-25,1,100.00,17200.00,172.00,172.00,172.00
2016-01-11,3,949.00,171679.00,181.00,175.00,181.00
2016-01-28,2,20.00,3710.00,187.00,184.00,187.00
2016-02-02,2,1416.00,273258.00,193.00,190.00,193.00
2016-02-22,2,113.00,22457.00,199.00,196.00,199.00
2016-02-24,4,1239.00,258462.00,214.00,202.00,214.00
2016-03-02,1,200.00,39000.00,195.00,195.00,195.00
2016-03-06,5,50.00,10260.00,213.00,198.00,213.00
2016-03-13,2,20.00,4380.00,221.00,217.00,221.00
2016-03-14,5,54.00,12614.00,241.00,225.00,241.00
2016-03-15,5,50.00,12680.00,263.00,245.00,263.00
2016-03-16,4,40.00,11020.00,283.00,268.00,283.00
2016-03-17,4,40.00,11820.00,303.00,288.00,303.00
2016-03-21,5,300.00,97860.00,333.00,309.00,333.00
2016-03-23,5,50.00,17580.00,365.00,339.00,365.00
