Date,Total Transactions,Traded Shares,TotalTraded Amount,Maximum Price,Minimum Price,Closing Price
2015-12-08,4,40.00,12720.00,327.00,309.00,327.00
2015-12-09,4,40.00,13680.00,351.00,333.00,351.00
2015-12-15,5,240.00,87950.00,386.00,358.00,386.00
2015-12-21,6,120.00,49300.00,424.00,393.00,424.00
2015-12-24,6,60.00,27070.00,466.00,432.00,466.00
2015-12-29,55,1060.00,541490.00,512.00,475.00,512.00
2016-01-04,4,40.00,21480.00,552.00,522.00,552.00
2016-01-05,6,60.00,35910.00,607.00,579.00,607.00
2016-01-06,8,100.00,65380.00,667.00,637.00,667.00
2016-01-07,7,130.00,92830.00,733.00,700.00,733.00
2016-01-10,17,170.00,127130.00,761.00,747.00,761.00
2016-01-11,12,120.00,98910.00,837.00,776.00,837.00
2016-01-12,17,240.00,219140.00,920.00,853.00,920.00
2016-01-13,100,1107.00,1114874.00,1012.00,966.00,1012.00
2016-01-14,483,7097.00,7896551.00,1113.00,1032.00,1113.00
2016-03-23,1,10.00,11680.00,1168.00,1168.00,1168.00
2016-03-24,1,10.00,12260.00,1226.00,1226.00,1226.00
2016-03-27,3,30.00,39370.00,1338.00,1287.00,1338.00
2016-03-28,13,177.00,259197.00,1471.00,1404.00,1471.00
2016-03-29,103,2430.00,3928830.00,1618.00,1500.00,1618.00
2016-03-30,100,2860.00,5081398.00,1779.00,1650.00,1779.00
2016-03-31,339,7776.00,14439684.00,1924.00,1750.00,1802.00
2016-04-03,179,2720.00,4427620.00,1766.00,1622.00,1622.00
2016-04-04,152,2459.00,3956850.00,1660.00,1550.00,1600.00
2016-04-05,111,1610.00,2537560.00,1600.00,1545.00,1572.00
2016-04-06,70,1312.00,2080804.00,1602.00,1570.00,1576.00
2016-04-10,43,680.00,1076930.00,1600.00,1565.00,1600.00
2016-04-11,5,60.00,94250.00,1575.00,1570.00,1570.00
2016-04-12,47,640.00,1002400.00,1600.00,1562.00,1563.00
2016-04-14,58,1160.00,1769910.00,1540.00,1520.00,1521.00
2016-04-17,33,596.00,894930.00,1510.00,1480.00,1510.00
2016-04-18,38,485.00,722562.00,1500.00,1480.00,1486.00
2016-04-19,69,870.00,1318460.00,1550.00,1481.00,1550.00
2016-04-20,41,440.00,684650.00,1705.00,1519.00,1705.00
2016-04-21,87,986.00,1552578.00,1671.00,1551.00,1591.00
2016-04-24,74,830.00,1271460.00,1590.00,1500.00,1590.00
2016-04-25,37,526.00,804358.00,1559.00,1500.00,1532.00
2016-04-26,75,1260.00,1945890.00,1562.00,1532.00,1543.00
2016-04-27,46,658.00,1034398.00,1600.00,1551.00,1585.00
2016-04-28,67,1250.00,1990670.00,1648.00,1545.00,1590.00
2016-05-02,53,710.00,1109990.00,1580.00,1531.00,1542.00
2016-05-03,54,840.00,1287910.00,1560.00,1520.00,1536.00
2016-05-04,43,1268.00,1923010.00,1535.00,1506.00,1535.00
2016-05-05,69,1474.00,2238214.00,1540.00,1500.00,1520.00
2016-05-08,82,1320.00,1976730.00,1515.00,1478.00,1515.00
2016-05-09,35,862.00,1297580.00,1520.00,1500.00,1501.00
2016-05-10,68,1502.00,2285972.00,1545.00,1500.00,1510.00
2016-05-11,59,1140.00,1738570.00,1540.00,1495.00,1525.00
2016-05-12,79,1036.00,1554950.00,1525.00,1491.00,1500.00
2016-05-15,36,860.00,1294770.00,1510.00,1491.00,1500.00
2016-05-16,14,210.00,312310.00,1490.00,1481.00,1490.00
2016-05-17,18,270.00,403550.00,1518.00,1457.00,1495.00
2016-05-18,36,1108.00,1658120.00,1505.00,1490.00,1500.00
2016-05-19,74,1952.00,2945970.00,1528.00,1495.00,1528.00
2016-05-22,75,1958.00,3035334.00,1579.00,1502.00,1555.00
2016-05-23,49,1279.00,2001142.00,1606.00,1520.00,1606.00
2016-05-24,160,5147.00,8453932.00,1700.00,1600.00,1680.00
2016-05-25,74,2510.00,4256060.00,1750.00,1647.00,1694.00
2016-05-26,18,530.00,877490.00,1670.00,1628.00,1640.00
2016-05-29,13,320.00,514150.00,1632.00,1600.00,1610.00
2016-05-30,108,1246.00,2015844.00,1648.00,1600.00,1645.00
2016-05-31,23,472.00,760990.00,1634.00,1602.00,1634.00
2016-06-01,24,490.00,775400.00,1602.00,1560.00,1580.00
2016-06-02,87,1220.00,1940160.00,1600.00,1555.00,1581.00
2016-06-05,36,480.00,755000.00,1580.00,1550.00,1580.00
2016-06-06,45,510.00,784590.00,1555.00,1520.00,1532.00
2016-06-07,77,2134.00,3306528.00,1588.00,1540.00,1574.00
2016-06-08,33,365.00,570565.00,1580.00,1550.00,1580.00
2016-06-09,61,1367.00,2194055.00,1611.00,1600.00,1600.00
2016-06-12,45,727.00,1171108.00,1670.00,1568.00,1670.00
2016-06-13,196,4675.00,7812178.00,1700.00,1640.00,1670.00
2016-06-14,245,9482.00,16912406.00,1837.00,1670.00,1829.00
2016-06-15,161,3597.00,6448418.00,1820.00,1765.00,1800.00
2016-06-16,66,736.00,1263870.00,1800.00,1670.00,1800.00
2016-06-19,19,382.00,665040.00,1770.00,1715.00,1725.00
2016-06-20,49,720.00,1201340.00,1720.00,1632.00,1685.00
2016-06-21,42,814.00,1360434.00,1700.00,1653.00,1663.00
2016-06-22,69,1365.00,2342785.00,1795.00,1670.00,1795.00
2016-06-23,53,2182.00,3863424.00,1830.00,1750.00,1798.00
2016-06-26,19,274.00,475048.00,1770.00,1702.00,1735.00
